teamName,inGameName,Deck Code 1,Deck Code 2,Deck Code 3,Deck Code 4
Carvalhoel#1385,Carvalhoel#1385,AAECAf0GBPIFkbwCl9MCnOICDTD3BKgFzgfCCLSsAry2AuvCApvLAvfNAqbOAvLQAvvTAgA=,AAECAYO6AgSyAq8EkbwCnOICDbQB7QKoBdQF8gXdCJK2AoHCAuvCAqbOAtzRAvvTAtvjAgA=,AAECAf0EAsMBotMCDnG7ApUD5gSWBewFo7YC17YC67oCh70CwcECmMQCj9MC+9MCAA==,AAECAYoWAq8EkbwCDqgCtQOoBdQF2QfrB/4M6rsCr8IC5MICjsMC+9MC4eMCi+UCAA==
universe#11726,universe#11726,### kz # Class: Priest # Format: Standard # Year of the Mammoth # # 1x (0) Circle of Healing # 1x (0) Silence # 1x (1) Binding Heal # 1x (1) Holy Smite # 1x (1) Northshire Cleric # 1x (1) Potion of Madness # 1x (1) Power Word: Shield # 1x (2) Bloodmage Thalnos # 1x (2) Loot Hoarder # 1x (2) Mind Blast # 1x (2) Novice Engineer # 1x (2) Radiant Elemental # 1x (2) Shadow Visions # 1x (2) Shadow Word: Pain # 1x (2) Spirit Lash # 1x (2) Wild Pyromancer # 1x (3) Acolyte of Pain # 1x (3) Curious Glimmerroot # 1x (3) Kabal Talonpriest # 1x (3) Shadow Word: Death # 1x (3) Tar Creeper # 1x (4) Auchenai Soulpriest # 1x (4) Kazakus # 1x (4) Mass Dispel # 1x (4) Priest of the Feast # 1x (5) Raza the Chained # 1x (6) Dragonfire Potion # 1x (6) Gadgetzan Auctioneer # 1x (7) Prophet Velen # 1x (8) Shadowreaper Anduin #  AAECAZ/HAh4J7QH7AZcCnAKhBOUE7QWkB/YHpQnSCtMK1grXCvIM+wyStAKDuwK1uwLYuwLwuwLqvwLRwQLSwQLYwQLZwQLKwwLwzwKQ0wIAAA==,### sec # Class: Mage # Format: Standard # Year of the Mammoth # # 2x (1) Mana Wyrm # 2x (2) Arcanologist # 2x (2) Frostbolt # 2x (2) Medivh's Valet # 2x (2) Primordial Glyph # 2x (2) Sorcerer's Apprentice # 1x (3) Arcane Intellect # 1x (3) Counterspell # 2x (3) Explosive Runes # 2x (3) Ice Block # 2x (3) Kirin Tor Mage # 2x (4) Fireball # 1x (6) Aluneth # 2x (6) Kabal Crystal Runner # 2x (7) Corridor Creeper # 2x (7) Firelands Portal # 1x (10) Pyroblast #  AAECAf0EBHGrBL8IotMCDcABuwKVA+YElgXsBaO2Ate2Aoe9AsHBApjEAo/TAvvTAgA=,"### voidvoidvoid # Class: Warlock # Format: Standard # Year of the Mammoth # # 2x (1) Dark Pact # 2x (1) Kobold Librarian # 1x (1) Mistress of Mixtures # 1x (1) Mortal Coil # 2x (2) Defile # 2x (2) Gnomeferatu # 1x (3) Gluttonous Ooze # 2x (4) Hellfire # 2x (4) Lesser Amethyst Spellstone # 1x (4) Spellbreaker # 2x (5) Carnivorous Cube # 2x (5) Doomguard # 2x (5) Possessed Lackey # 1x (5) Skull of the Man'ari # 2x (6) Siphon Soul # 1x (8) Twisting Nether # 2x (9) Voidlord # 1x (10) Bloodreaver Gul'dan # 1x (10) N'Zoth, the Corruptor #  AAECAf0GCPIF2wbECOCsAt7EAtPFApfTAtvpAgv3BLYHzAjnywKuzQLy0AL40AKI0gKL4QL85QLo5wIA",### Custom Rogue # Class: Rogue # Format: Standard # Year of the Mammoth # # 2x (0) Backstab # 2x (0) Shadowstep # 2x (1) Fire Fly # 1x (1) Patches the Pirate # 2x (1) Southsea Deckhand # 2x (1) Swashburglar # 1x (2) Prince Keleseth # 1x (3) Edwin VanCleef # 2x (3) SI:7 Agent # 2x (3) Southsea Captain # 2x (4) Elven Minstrel # 2x (4) Saronite Chain Gang # 2x (5) Cobalt Scalebane # 1x (5) Leeroy Jenkins # 2x (5) Vilespine Slayer # 2x (7) Bonemare # 2x (7) Corridor Creeper #  AAECAYO6AgSyAq8EkbwCnOICDbQB7QKoBdQF3QiStgKBwgLrwgKbywLKywKmzgL70wLb4wIA
FancyJ#1631,FancyJ#1631,AAECAYO6AgSyAq8EkbwCnOICDbQB7QKoBdQF3QiStgKBwgLrwgKbywLKywKmzgL70wLb4wIA,AAECAZICBNkHkbwC5MICyssCDfcDqAXmBeUHwasCtrMCzbsChsEC68ICm80CkdAC+9MCi+UCAA==,AAECAa0GHgntAfsBlwKcArQCoQTlBO0FpAf2B6UJ0grTCtYK1wryDPsMkrQCg7sCtbsC2LsC6r8C0cEC0sEC2MEC2cEC8M8C6NACkNMCAAA=,AAECAf0GBMnCApfTApfoAtvpAg2TBPcEtgfhB8QI3sQC58sC8tAC+NACiNICi+EC/OUC6OcCAA==
Dongateau#2441,Dongateau#2441,"### Zoo # Class: Warlock # Format: Standard # Year of the Mammoth # # 2x (1) Fire Fly # 2x (1) Flame Imp # 1x (1) Glacial Shard # 2x (1) Kobold Librarian # 2x (1) Malchezaar's Imp # 1x (1) Patches the Pirate # 2x (1) Soulfire # 2x (1) Voidwalker # 1x (2) Prince Keleseth # 2x (3) Darkshire Councilman # 2x (3) Southsea Captain # 1x (4) Saronite Chain Gang # 1x (4) Spellbreaker # 2x (5) Despicable Dreadlord # 2x (5) Doomguard # 2x (7) Bonemare # 2x (7) Corridor Creeper # 1x (10) Bloodreaver Gul'dan #  AAECAf0GBvIFkbwCl8ECm8sCl9MCnOICDDD3BKgFzgfCCLSsAry2AuvCAvfNAqbOAvLQAvvTAgA= #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### tempo # Class: Mage # Format: Standard # Year of the Mammoth # # 1x (1) Kabal Lackey # 2x (1) Mana Wyrm # 2x (2) Arcanologist # 2x (2) Frostbolt # 2x (2) Medivh's Valet # 2x (2) Primordial Glyph # 2x (2) Sorcerer's Apprentice # 1x (3) Arcane Intellect # 2x (3) Counterspell # 2x (3) Explosive Runes # 1x (3) Ice Block # 2x (3) Kirin Tor Mage # 2x (4) Fireball # 1x (6) Aluneth # 2x (6) Kabal Crystal Runner # 2x (7) Corridor Creeper # 2x (7) Firelands Portal #  AAECAf0EBMABqwTrugKi0wINcbsClQPmBJYF7AWjtgLXtgKHvQLBwQKYxAKP0wL70wIA #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### Control # Class: Warlock # Format: Standard # Year of the Mammoth # # 2x (1) Dark Pact # 2x (1) Kobold Librarian # 2x (1) Mistress of Mixtures # 2x (1) Mortal Coil # 1x (2) Bloodmage Thalnos # 2x (2) Defile # 2x (2) Dirty Rat # 1x (2) Tainted Zealot # 2x (4) Hellfire # 2x (4) Lesser Amethyst Spellstone # 2x (5) Faceless Manipulator # 2x (5) Possessed Lackey # 1x (6) Rin, the First Disciple # 1x (6) Siphon Soul # 1x (8) The Lich King # 2x (9) Voidlord # 1x (10) Bloodreaver Gul'dan # 2x (12) Mountain Giant #  AAECAf0GBu0FzAjCzgKX0wLY5wKX6AIMkwS2B+EHxAjexALfxALnywLy0AL40AKI0gL85QLo5wIA #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### Picarin # Class: Rogue # Format: Standard # Year of the Mammoth # # 2x (0) Backstab # 2x (0) Shadowstep # 2x (1) Fire Fly # 1x (1) Patches the Pirate # 2x (1) Southsea Deckhand # 2x (1) Swashburglar # 1x (2) Prince Keleseth # 1x (3) Edwin VanCleef # 2x (3) SI:7 Agent # 2x (3) Southsea Captain # 2x (4) Elven Minstrel # 2x (4) Saronite Chain Gang # 2x (5) Cobalt Scalebane # 1x (5) Leeroy Jenkins # 2x (5) Vilespine Slayer # 2x (7) Bonemare # 2x (7) Corridor Creeper #  AAECAaIHBLICrwSRvAKc4gINtAHtAqgF1AXdCJK2AoHCAuvCApvLAsrLAqbOAvvTAtvjAgA= #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone"
Unpredictble#1710,Unpredictble#1710,AAECAaIHBLICrwSRvAKc4gINtAHtAqgF1AXdCJK2AoHCAuvCAsrDApvLAqbOAvvTAtvjAgA=,AAECAa0GHgntAfsBlwKcArQCoQTlBO0F9gelCdIK0wrWCtcK8gz7DJK0AoO7ArW7Ati7AvC7Auq/AtHBAtLBAtjBAtnBAvDPAujQApDTAgAA,AAECAf0GCJMExAjMCOCsAq7NAqDOApfTAtjnAgvbBrYHm8IC3sQC38QC58sC8tAC+NACiNIC/OUC6OcCAA==,AAECAZICBKgFkbwCr8IC4soCDfcD5gXlB8GrArazAs27AobBAuTCAuvCApvNApHQAvvTAovlAgA=
Minius#1495,Minius#1495,AAECAaIHBrvvArHOApsFqAjIA4DTAgy0AYYJ7QLLA6nNAs0D5dEC+Afb4wK5vwKprwLEAQA=,AAECAa0GHgntAfsBlwKcArQCoQTlBO0FpAf2B6UJ0grTCtYK1wryDPsMkrQCg7sCtbsC2LsC6r8C0cEC0sEC2MEC2cEC8M8C6NACkNMCAAA=,AAECAaToAgSvBJG8ArnBArfpAg2nBdQF9QWvB9kHsQjZrgK4xwLjywKVzgL40gL70wLW5QIA,AAECAZICBPIFrqsClL0CmdMCDUBf5Ai0uwLLvALdvgKgzQKHzgKU0gKY0gKe0gLb0wKE5gIA
traltral#1716,traltral#1716,AAECAR8ErwTyBZG8At3SAg2oArUDqAXUBesH/gzquwKvwgLkwgKOwwL70wLh4wKL5QIA,AAECAYO6AgayAqQDrwSRvALKywKc4gIMtAHtAqgF1AXdCJK2AoHCAuvCApvLAqbOAvvTAtvjAgA=,AAECAZ/HAgbuBPYH0grWCr7IAvzqAgz4AuUEjQjRCvIMgrUCtbsCursC8LsC0cEC2MECy+YCAA==,AAECAZICBNUBqAWRvAKvwgIN9wPmBeUHwasCtrMCzbsChsEC5MIC68ICm80CkdAC+9MCi+UCAA==
max#213170,max#213170,"### Druid # Class: Druid # Format: Standard # Year of the Mammoth # # 2x (1) Bloodsail Corsair # 2x (1) Dire Mole # 2x (1) Enchanted Raven # 2x (1) Fire Fly # 2x (1) Mark of the Lotus # 1x (1) Patches the Pirate # 2x (2) Druid of the Swarm # 2x (2) Golakka Crawler # 2x (2) Mark of Y'Shaarj # 2x (2) Power of the Wild # 2x (3) Crypt Lord # 2x (3) Savage Roar # 2x (3) Southsea Captain # 1x (5) Cobalt Scalebane # 2x (5) Living Mana # 2x (7) Corridor Creeper #  AAECAZICApG8AsrLAg73A6gF5gXlB8GrArazAs27AobBAuTCAuvCApvNApHQAvvTAovlAgA= #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### Rogue # Class: Rogue # Format: Standard # Year of the Mammoth # # 2x (0) Backstab # 2x (0) Shadowstep # 1x (1) Bloodsail Corsair # 2x (1) Fire Fly # 1x (1) Patches the Pirate # 2x (1) Southsea Deckhand # 1x (2) Prince Keleseth # 2x (3) SI:7 Agent # 2x (3) Southsea Captain # 1x (3) Tar Creeper # 2x (4) Elven Minstrel # 2x (4) Saronite Chain Gang # 1x (4) Spellbreaker # 2x (5) Cobalt Scalebane # 1x (5) Leeroy Jenkins # 2x (5) Vilespine Slayer # 2x (7) Bonemare # 2x (7) Corridor Creeper #  AAECAaIHBq8E8gXlB5G8AsrDApziAgy0Ae0CqAXUBd0IgcIC68ICm8sCyssCps4C+9MC2+MCAA== #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### Warlock # Class: Warlock # Format: Standard # Year of the Mammoth # # 2x (1) Fire Fly # 2x (1) Flame Imp # 1x (1) Glacial Shard # 2x (1) Kobold Librarian # 1x (1) Patches the Pirate # 2x (1) Soulfire # 2x (1) Voidwalker # 1x (2) Prince Keleseth # 1x (3) Bloodfury Potion # 2x (3) Darkshire Councilman # 2x (3) Southsea Captain # 1x (3) Tar Creeper # 1x (4) Cult Master # 2x (4) Saronite Chain Gang # 2x (5) Despicable Dreadlord # 2x (5) Doomguard # 2x (7) Bonemare # 2x (7) Corridor Creeper #  AAECAf0GBqsGybsCkbwCl8ECysMCnOICDDD3BKgFzgfCCLSsAuvCApvLAvfNAqbOAvLQAvvTAgA= #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### spiteful priest # Class: Priest # Format: Standard # Year of the Mammoth # # 2x (1) Northshire Cleric # 1x (1) Patches the Pirate # 1x (2) Prince Keleseth # 2x (3) Kabal Talonpriest # 2x (3) Southsea Captain # 2x (3) Tar Creeper # 2x (4) Duskbreaker # 1x (4) Saronite Chain Gang # 2x (4) Twilight Drake # 2x (5) Cobalt Scalebane # 2x (5) Drakonid Operative # 1x (5) Kabal Songstealer # 2x (6) Spiteful Summoner # 2x (7) Bonemare # 2x (7) Corridor Creeper # 2x (8) Free From Amber # 2x (10) Mind Control # AAECAa0GBJG8ApziApvLAuG/Ag3yDPC7AqgFysMCy+YCjQjKywK6uwLX6wKmzgL70wKZyAIIAA== # # To use this deck, copy it to your clipboard and create a new deck in Hearthstone"
chilakillers#1253,chilakillers#1253,"### Brujo2 personalizado # Clase: Brujo # Formato: Estándar # Año del mamut # # 2x (1) Bibliotecario kóbold # 2x (1) Maestra de mezclas # 2x (1) Pacto oscuro # 1x (2) Moco del pantano ácido # 2x (2) Orador del sino # 2x (2) Profanar # 2x (3) Campeón solitario # 2x (3) Trepador de alquitrán # 2x (4) Amatista mágica menor # 1x (4) La oscuridad # 2x (4) Llamas infernales # 2x (5) Lacayo poseído # 2x (6) Succionar alma # 1x (8) El Rey Exánime # 1x (8) Vacío abisal # 2x (9) Señor del vacío # 1x (10) Gul'dan Atracasangre # 1x (10) N'Zoth, el corruptor #  AAECAf0GBtsGigfgrALCzgKX0wL26gIMigG2B8wIysMC3sQC58sC8tAC+NACiNIC0dMC/OUC6OcCAA== #  #",### Sacerdote2 personalizado # Clase: Sacerdote # Formato: Estándar # Año del mamut # # 2x (1) Clériga de Villanorte # 2x (2) Ascendiente sombría # 2x (2) Historiadora de Rencor Abisal # 2x (3) Lumbrerraíz curiosa # 2x (3) Sacerdote de la Garra Kabal # 2x (3) Trepador de alquitrán # 1x (4) Draco crepuscular # 2x (4) Némesis crepuscular # 2x (5) Agente dracónido # 2x (5) Horrocrusto de cobalto # 2x (6) Invocadora maliciosa # 2x (7) Trepador del corredor # 2x (7) Yegua ósea # 1x (8) Gran archivista # 2x (8) Libre del ámbar # 2x (10) Control mental #  AAECAa0GAo0I0OcCDgjyDIK1Arq7AvC7AtnBAsrDApnIAsrLAs7MAqbOAvvTAsvmAtfrAgA= #  #,### face # Clase: Cazador # Formato: Estándar # Año del mamut # # 2x (1) Disparo de vela # 2x (1) Gato callejero # 2x (1) Marinero de los Mares del sur # 1x (1) Parches el Pirata # 2x (1) Topo temible # 2x (2) Lobo alfa temible # 2x (2) Reptador golakka # 2x (2) Tajobuche chisporroteante # 2x (3) Arco de cuerno de águila # 2x (3) Capitán de los Mares del sur # 2x (3) Compañero animal # 2x (3) Matar # 2x (4) Maestro de canes # 2x (5) Hidra olamarga # 1x (5) Leeroy Jenkins # 2x (7) Trepador del corredor #  AAECAYoWAq8EkbwCDqgCtQOoBdQF2QfrB/4M6rsCr8IC5MICjsMC+9MC4eMCi+UCAA== #  #,### Tempo Rogue # Clase: Pícaro # Formato: Estándar # Año del mamut # # 2x (0) Paso de las sombras # 2x (0) Puñalada # 2x (1) Bribón # 2x (1) Luciérnaga ígnea # 2x (1) Marinero de los Mares del sur # 1x (1) Parches el Pirata # 1x (2) Príncipe Keleseth # 2x (3) Agente del IV:7 # 2x (3) Capitán de los Mares del sur # 1x (3) Edwin VanCleef # 1x (3) Sonya Danzasombras # 1x (3) Trepador de alquitrán # 2x (4) Trovador élfico # 2x (5) Devorador vilespinas # 2x (5) Horrocrusto de cobalto # 1x (5) Leeroy Jenkins # 1x (7) Trepador del corredor # 2x (7) Yegua ósea # 1x (8) El Rey Exánime #  AAECAYO6AgiyAq8EkbwCysMCws4C+9MCz+ECnOICC7QB7QKoBdQF3QiStgKBwgLrwgLKywKmzgLb4wIA #  #
kindred#11570,kindred#11570,"### Big Priest - Standard Me # Clase: Sacerdote # Formato: Estándar # Año del mamut # # 1x (1) Poción de locura # 1x (1) Poción tamaño pinta # 2x (1) Punición sagrada # 2x (2) Palabra de las sombras: Dolor # 2x (2) Visiones sombrías # 2x (3) Palabra de las sombras: Muerte # 1x (4) Barnes # 2x (4) Palabra de las Sombras: Horror # 2x (4) Poción de sanación superior # 2x (4) Servidumbre eterna # 2x (6) Esencia sombría # 1x (6) Fuego sagrado # 1x (6) Poción de Fuego de dragón # 1x (7) Alarido psíquico # 2x (7) Diamante mágico menor # 1x (8) Anduin Segasombras # 1x (8) El Rey Exánime # 2x (9) Estatua de obsidiana # 1x (9) Ysera # 1x (10) Y'Shaarj, Furia infinita #  AAECAa0GCqIJ1QqoqwKFuAK1uwLovwLqvwLCzgLo0AKQ0wIKlwLTCtcKoawCt7sC0cEC5cwC5swCtM4C4+kCAA== #  # Para usar este mazo, cópialo en tu portapapeles y crea un mazo nuevo en Hearthstone","### Spiteful Dragon Priest - # Clase: Sacerdote # Formato: Estándar # Año del mamut # # 2x (1) Clériga de Villanorte # 2x (2) Ascendiente sombría # 2x (2) Dragón feérico # 2x (2) Historiadora de Rencor Abisal # 2x (3) Sacerdote de la Garra Kabal # 2x (3) Trepador de alquitrán # 1x (4) Draco crepuscular # 2x (4) Némesis crepuscular # 1x (4) Rompedor de hechizos # 2x (5) Agente dracónido # 2x (5) Horrocrusto de cobalto # 2x (6) Invocadora maliciosa # 1x (7) Trepador del corredor # 2x (7) Yegua ósea # 1x (8) Gran archivista # 2x (8) Libre del ámbar # 2x (10) Control mental #  AAECAa0GBPIFjQj70wLQ5wINCOEE8gyCtQK6uwLwuwLKwwKZyALKywLOzAKmzgLL5gLX6wIA #  # Para usar este mazo, cópialo en tu portapapeles y crea un mazo nuevo en Hearthstone","### Aggro Paladin #4941 - Me # Clase: Paladín # Formato: Estándar # Año del mamut # # 2x (1) Escudera argenta # 2x (1) Marinero de los Mares del sur # 1x (1) Parches el Pirata # 2x (1) Perdido en la jungla # 2x (1) Protectora honrada # 2x (1) Veterana de Acherus # 2x (2) Lobo alfa temible # 2x (2) Malabarista de cuchillos # 1x (2) Reptador golakka # 2x (3) Espada de reclutamiento # 2x (3) Favor divino # 2x (3) Gran maza no identificada # 2x (4) Bendición de reyes # 2x (4) Llamamiento a las armas # 1x (5) Leeroy Jenkins # 1x (6) Guardasol Tarim # 2x (7) Trepador del corredor #  AAECAZ8FBK8EkbwCucEC5MICDacF1AX1Ba8H2QexCNmuArjHAuPLApXOAvjSAvvTAtblAgA= #  # Para usar este mazo, cópialo en tu portapapeles y crea un mazo nuevo en Hearthstone","### Tempo Rogue #4965 - Meta # Clase: Pícaro # Formato: Estándar # Año del mamut # # 2x (0) Paso de las sombras # 2x (0) Puñalada # 2x (1) Bribón # 2x (1) Luciérnaga ígnea # 2x (1) Marinero de los Mares del sur # 1x (1) Parches el Pirata # 1x (2) Príncipe Keleseth # 2x (3) Agente del IV:7 # 2x (3) Capitán de los Mares del sur # 1x (3) Edwin VanCleef # 2x (4) Rompedor de hechizos # 2x (4) Tejedor fal'dorei # 2x (4) Trovador élfico # 2x (5) Devorador vilespinas # 1x (5) Leeroy Jenkins # 2x (7) Trepador del corredor # 2x (7) Yegua ósea #  AAECAYO6AgSyAq8EkbwCnOICDbQB7QKoBdQF8gXdCJK2AoHCAuvCAqbOAtzRAvvTAtvjAgA= #  # Para usar este mazo, cópialo en tu portapapeles y crea un mazo nuevo en Hearthstone"
Crocante#1264,Crocante#1264,"### secret # Clase: Mago # Formato: Estándar # Año del mamut # # 2x (1) Vermis de maná # 2x (2) Aprendiz de hechicero # 2x (2) Arcanóloga # 2x (2) Asistente de Medivh # 2x (2) Descarga de escarcha # 2x (2) Glifo primordial # 2x (3) Contrahechizo # 2x (3) Intelecto arcano # 2x (3) Maga del Kirin Tor # 2x (3) Runas explosivas # 2x (4) Bola de fuego # 2x (6) Corredora de cristales Kabal # 2x (7) Portal a las Tierras de Fuego # 2x (7) Trepador del corredor # 2x (7) Yegua ósea #  AAECAf0EAA9xuwKVA6sE5gSWBewFo7YC17YCh70CwcECmMQCps4Cj9MC+9MCAA== #  # Para usar este mazo, cópialo en tu portapapeles y crea un mazo nuevo en Hearthstone","### tempo 1 # Clase: Pícaro # Formato: Estándar # Año del mamut # # 2x (0) Moneda falsa # 2x (0) Paso de las sombras # 2x (0) Puñalada # 2x (1) Bribón # 1x (1) Luciérnaga ígnea # 2x (1) Marinero de los Mares del sur # 1x (1) Parches el Pirata # 1x (2) Príncipe Keleseth # 2x (3) Agente del IV:7 # 2x (3) Capitán de los Mares del sur # 1x (3) Edwin VanCleef # 1x (3) Sonya Danzasombras # 2x (4) Encadenados de saronita # 2x (4) Trovador élfico # 2x (5) Devorador vilespinas # 1x (5) Leeroy Jenkins # 2x (7) Trepador del corredor # 2x (7) Yegua ósea #  AAECAYO6AgayAq8EkbwC68ICz+ECnOICDLQB7QKoBdQF3QiStgL1uwKBwgKbywKmzgL70wLb4wIA #  # Para usar este mazo, cópialo en tu portapapeles y crea un mazo nuevo en Hearthstone","### face # Clase: Cazador # Formato: Estándar # Año del mamut # # 2x (1) Disparo de vela # 2x (1) Gato callejero # 2x (1) Marinero de los Mares del sur # 1x (1) Parches el Pirata # 2x (1) Topo temible # 2x (2) Lobo alfa temible # 2x (2) Tajobuche chisporroteante # 2x (3) Arco de cuerno de águila # 2x (3) Capitán de los Mares del sur # 2x (3) Compañero animal # 2x (3) Matar # 2x (4) Maestro de canes # 2x (4) Rompedor de hechizos # 2x (5) Hidra olamarga # 1x (5) Leeroy Jenkins # 2x (7) Trepador del corredor #  AAECAR8CrwSRvAIOqAK1A6gF1AXyBdkH6wf+DOq7Aq/CAo7DAvvTAuHjAovlAgA= #  # Para usar este mazo, cópialo en tu portapapeles y crea un mazo nuevo en Hearthstone","### piratas  # Clase: Guerrero # Formato: Estándar # Año del mamut # # 2x (1) Contramaestre de N'Zoth # 2x (1) Corsario Velasangre # 2x (1) Marinero de los Mares del sur # 1x (1) Parches el Pirata # 1x (2) Príncipe Keleseth # 2x (3) Capitán de los Mares del sur # 2x (3) Cultista velasangre # 2x (3) Hacha de guerra ígnea # 2x (3) Rabioso espumoso # 2x (4) Corsario aterrador # 2x (4) Élite kor'kron # 2x (5) Hidra olamarga # 2x (5) Segadora de arcanita # 2x (6) Invocadora maliciosa # 2x (7) Mitril mágico menor # 2x (7) Trepador del corredor #  AAECAQcCkbwCnOICDhywApEDjgWoBdQF7gblB4KwAoiwAq/CAvvTAs/jAtfrAgA= #  # Para usar este mazo, cópialo en tu portapapeles y crea un mazo nuevo en Hearthstone"
Grrrgllr#1327,Grrrgllr#1327,AAECAYsWBK8EzwaRvAK5wQINpwXUBfUFrwfZB7EI2a4CuMcC48sClc4C+NIC+9MC1uUCAA==,AAECAcn1AgTgrAKX0wKd4gLb6QINkwT3BLYH4QfECN7EAufLAvLQAvjQAojSAovhAvzlAujnAgA=,AAECAa0GHgntAfsBlwKcArQCoQTlBO0FpAf2B6UJ0grTCtcK8gz7DJK0AoO7ArW7Ati7AvC7Auq/AtHBAtLBAtjBAtnBAvDPAujQApDTAgAA,AAECAYO6AgayAq8E8gWRvALKywKc4gIMtAHtAqgF1AXdCJK2AoHCAuvCApvLAqbOAvvTAtvjAgA=
Arcanista#11424,Arcanista#11424,AAECAcn1AgTtBcnCApfTAtvpAg33BPIFtgfECMwI3sQC58sC8tAC+NACiNICi+EC/OUC6OcCAA==,AAECAf0EBO0EuAjQwQK50QINigHAAZwCyQOrBMsE5gT4B5KsAoGyAsHBApjEAtrFAgA=,AAECAa0GHgntAfsBlwKcAqEE5QTtBfYHpQnSCtMK1grXCvIM+wyStAKDuwK1uwLYuwLqvwLRwQLSwQLYwQLZwQLKwwK+yALwzwLo0AKQ0wIAAA==,AAECAR8CrwSRvAIOqAK1A6gFuwXUBfIF6wf+DOq7Aq/CAo7DAvvTAuHjAovlAgA=
SJudgementE#1640,SJudgementE#1640,AAECAf0GBMnCApfTAp3iAtvpAg2TBPcEtgfhB8QI3sQC58sC8tAC+NACiNICi+EC/OUC6OcCAA==,AAECAa0GAo0I0OcCDgjyDIK1Arq7AvC7AtnBAsrDApnIAsrLAs7MAqbOAvvTAsvmAtfrAgA=,AAECAY0WBKsEvwijtgKi0wINcbsClQPmBJYF7AXXtgLrugKHvQLBwQKYxAKP0wL70wIA,AAECAZ8FBK8EkbwCucECt+kCDacF1AX1Ba8H2QexCNmuArjHAuPLApXOAvjSAvvTAtblAgA=
juuran#1105,juuran#1105,AAECAf0GBqICkwTJwgKX0wLq5gLb6QIM9wS2B+EHxAjexALnywLy0AL40AKI0gKL4QL85QLo5wIA,AAECAa0GHgntAfsBlwKcAqEE5QTtBaQH9gelCdIK0wrWCtcK8gz7DJK0AoO7ArW7Ati7AvC7Auq/AtHBAtLBAtjBAtnBAvDPAujQApDTAgAA,AAECAZICBMQGrqsClL0CmdMCDUBf5Ai0uwLLvALdvgKgzQKHzgKU0gKY0gKe0gLb0wKE5gIA,AAECAaIHBrICrwTyBZG8AsLOApziAgy0Ae0CqAXUBd0IkrYCgcIC68ICm8sCps4C+9MC2+MCAA==
